Customer Internal ID,Customer Number,Subscription Name,Subscription Internal ID,DR District ID,State Date,End Date
12402,C014338,2022-08-29 - 2023-08-31,10544,33897,08/29/2022,08/31/2023
12402,C014338,2023-09-25 - 2024-08-31,13000,33897,09/25/2023,08/31/2024
12402,C014338,2024-09-18 - 2025-08-31,16158,33897,09/18/2024,08/31/2025
12402,C014338,2025-09-02 - 2026-08-31,18938,33897,09/02/2025,08/31/2026
1410,C004137,2020-09-10 - 2021-07-31,1424,36892,09/10/2020,07/31/2021
1410,C004137,2021-08-01 - 2022-08-01,6032,36892,08/01/2021,08/01/2022
1410,C004137,2022-08-02 - 2023-08-31,9599,36892,08/02/2022,08/31/2023
1410,C004137,2023-11-14 - 2024-08-31,13791,36892,11/14/2023,08/31/2024
1410,C004137,2024-09-01 - 2025-08-31,14371,36892,09/01/2024,08/31/2025
12441,C014639,2020-09-23 - 2021-07-31,1769,37170,09/23/2020,07/31/2021
12441,C014639,2021-09-28 - 2022-08-31,8076,37170,09/28/2021,08/31/2022
12441,C014639,2022-09-01 - 2023-08-28,10573,37170,09/01/2022,08/28/2023
12441,C014639,2023-08-29 - 2024-08-21,12618,37170,08/29/2023,08/21/2024
12441,C014639,2024-08-22 - 2025-08-22,15791,37170,08/22/2024,08/22/2025
12441,C014639,2025-08-25 - 2026-08-25,18850,37170,08/25/2025,08/25/2026
27176,C005094,2020-10-02 - 2021-07-31,2023,37371,10/02/2020,07/31/2021
27176,C005094,2021-09-17 - 2022-09-16,7926,37371,09/17/2021,09/16/2022
27176,C005094,2022-09-17 - 2023-08-31,10232,37371,09/17/2022,08/31/2023
27176,C005094,2023-09-12 - 2024-08-31,12889,37371,09/12/2023,08/31/2024
27176,C005094,2024-09-01 - 2025-08-31,15835,37371,09/01/2024,08/31/2025
6713,C008905,2020-11-04 - 2021-07-31,2881,38011,11/04/2020,07/31/2021
6713,C008905,2021-08-01 - 2022-08-01,6403,38011,08/01/2021,08/01/2022
6713,C008905,2022-09-01 - 2023-08-31,10599,38011,09/01/2022,08/31/2023
6713,C008905,2023-09-01 - 2024-08-31,12120,38011,09/01/2023,08/31/2024
6713,C008905,2024-09-01 - 2025-08-31,15139,38011,09/01/2024,08/31/2025
12796,C017320,2020-07-07 - 2021-07-31,387,223,07/07/2020,07/31/2021
12796,C017320,2021-08-01 - 2022-08-30,6832,223,08/01/2021,08/30/2022
12796,C017320,2022-08-31 - 2023-08-31,9977,223,08/31/2022,08/31/2023
12796,C017320,2023-09-01 - 2024-08-31,12810,223,09/01/2023,08/31/2024
12796,C017320,2024-09-01 - 2025-08-31,15226,223,09/01/2024,08/31/2025
30082,C033528,2020-09-29 - 2021-07-31,1887,37264,09/29/2020,07/31/2021
30082,C033528,2021-08-01 - 2022-08-31,7204,37264,08/01/2021,08/31/2022
30082,C033528,2022-09-01 - 2023-08-31,10029,37264,09/01/2022,08/31/2023
30082,C033528,2023-09-01 - 2024-08-31,12382,37264,09/01/2023,08/31/2024
30082,C033528,2024-09-01 - 2025-08-31,15589,37264,09/01/2024,08/31/2025
13964,C025748,2020-10-29 - 2021-07-31,2727,37897,10/29/2020,07/31/2021
13964,C025748,2021-08-01 - 2022-08-01,6445,37897,08/01/2021,08/01/2022
13964,C025748,2022-08-02 - 2023-08-31,10035,37897,08/02/2022,08/31/2023
13964,C025748,2023-09-06 - 2024-08-21,12804,37897,09/06/2023,08/21/2024
13964,C025748,2024-08-22 - 2025-08-31,15206,37897,08/22/2024,08/31/2025
32036,C000153,2020-09-16 - 2021-08-01,1607,37033,09/16/2020,08/01/2021
32036,C000153,2021-08-02 - 2022-08-21,6430,37033,08/02/2021,08/21/2022
32036,C000153,2022-08-22 - 2023-08-20,9755,37033,08/22/2022,08/20/2023
32036,C000153,2023-08-21 - 2024-08-18,11675,37033,08/21/2023,08/18/2024
32036,C000153,2024-09-10 - 2025-08-18,16014,37033,09/10/2024,08/18/2025
32036,C000153,2025-08-19 - 2026-08-31,18809,37033,08/19/2025,08/31/2026
7658,C018082,2020-10-02 - 2021-08-30,2028,37376,10/02/2020,08/30/2021
7658,C018082,2021-08-31 - 2021-08-31,6762,37376,08/31/2021,08/31/2021
7658,C018082,2021-11-30 - 2022-07-19,8796,37376,11/30/2021,07/19/2022
7658,C018082,2022-07-20 - 2023-08-13,10235,37376,07/20/2022,08/13/2023
23197,C018029,2020-07-20 - 2021-07-31,588,31,07/20/2020,07/31/2021
23197,C018029,2022-08-26 - 2023-08-31,10520,31,08/26/2022,08/31/2023
23197,C018029,2024-05-30 - 2025-08-31,15211,31,05/30/2024,08/31/2025
32042,C000314,2020-09-08 - 2021-07-31,1329,36813,09/08/2020,07/31/2021
32042,C000314,2021-09-01 - 2022-09-01,7622,36813,09/01/2021,09/01/2022
32042,C000314,2022-09-02 - 2023-09-02,9424,36813,09/02/2022,09/02/2023
32042,C000314,2023-09-03 - 2024-09-03,11608,36813,09/03/2023,09/03/2024
32042,C000314,2024-09-04 - 2025-08-31,14955,36813,09/04/2024,08/31/2025
21880,C000991,2020-11-05 - 2021-07-31,2940,38057,11/05/2020,07/31/2021
21880,C000991,2021-10-18 - 2022-10-18,8405,38057,10/18/2021,10/18/2022
21880,C000991,2022-10-19 - 2023-10-19,10971,38057,10/19/2022,10/19/2023
21880,C000991,2024-08-23 - 2025-08-31,15811,38057,08/23/2024,08/31/2025
6525,C004733,2020-09-04 - 2021-07-31,1283,36785,09/04/2020,07/31/2021
6525,C004733,2021-08-01 - 2022-08-17,6719,36785,08/01/2021,08/17/2022
6525,C004733,2022-08-18 - 2023-08-31,9541,36785,08/18/2022,08/31/2023
6525,C004733,2023-09-01 - 2024-08-31,12417,36785,09/01/2023,08/31/2024
6525,C004733,2024-09-01 - 2025-08-25,15613,36785,09/01/2024,08/25/2025
6525,C004733,2025-08-26 - 2026-08-31,18642,36785,08/26/2025,08/31/2026
6523,C004705,2020-11-03 - 2021-07-31,2857,37993,11/03/2020,07/31/2021
6523,C004705,2021-09-21 - 2022-09-21,7952,37993,09/21/2021,09/21/2022
6523,C004705,2022-09-22 - 2023-08-20,10484,37993,09/22/2022,08/20/2023
6523,C004705,2023-08-21 - 2024-08-31,12473,37993,08/21/2023,08/31/2024
6523,C004705,2024-09-01 - 2025-08-04,15605,37993,09/01/2024,08/04/2025
6523,C004705,2025-08-05 - 2026-08-31,18718,37993,08/05/2025,08/31/2026
8178,C021764,2020-09-08 - 2021-07-31,1330,36814,09/08/2020,07/31/2021
8178,C021764,2021-08-01 - 2022-08-14,6838,36814,08/01/2021,08/14/2022
8178,C021764,2022-08-15 - 2023-08-31,7854,36814,08/15/2022,08/31/2023
8178,C021764,2023-09-01 - 2024-08-20,12004,36814,09/01/2023,08/20/2024
8178,C021764,2024-08-21 - 2025-08-24,15480,36814,08/21/2024,08/24/2025
8178,C021764,2025-08-25 - 2026-08-31,18844,36814,08/25/2025,08/31/2026
27030,C002189,2020-10-07 - 2021-07-31,2184,37481,10/07/2020,07/31/2021
27030,C002189,2021-09-24 - 2022-09-05,8024,37481,09/24/2021,09/05/2022
27030,C002189,2022-09-06 - 2023-08-31,9747,37481,09/06/2022,08/31/2023
27030,C002189,2023-09-01 - 2024-08-31,12510,37481,09/01/2023,08/31/2024
27030,C002189,2024-09-01 - 2025-08-31,15788,37481,09/01/2024,08/31/2025
6420,C001989,2020-04-01 - 2021-07-31,68,2,04/01/2020,07/31/2021
6420,C001989,2021-08-01 - 2022-08-01,6546,2,08/01/2021,08/01/2022
6420,C001989,2022-08-02 - 2023-08-02,9573,2,08/02/2022,08/02/2023
6420,C001989,2023-08-03 - 2026-08-03,10357,2,08/03/2023,08/03/2026
7203,C014624,2020-11-03 - 2021-07-31,2866,38000,11/03/2020,07/31/2021
7203,C014624,2021-08-01 - 2022-08-01,7013,38000,08/01/2021,08/01/2022
7203,C014624,2022-08-02 - 2023-09-06,10634,38000,08/02/2022,09/06/2023
7203,C014624,2023-11-29 - 2024-11-29,13898,38000,11/29/2023,11/29/2024
7203,C014624,2025-02-07 - 2026-02-07,17495,38000,02/07/2025,02/07/2026
16837,C002467,2020-08-21 - 2021-07-31,950,380,08/21/2020,07/31/2021
16837,C002467,2021-08-01 - 2022-08-17,7116,380,08/01/2021,08/17/2022
16837,C002467,2022-08-18 - 2023-08-15,10132,380,08/18/2022,08/15/2023
16837,C002467,2023-08-16 - 2024-08-19,12378,380,08/16/2023,08/19/2024
16837,C002467,2024-08-20 - 2025-08-14,15593,380,08/20/2024,08/14/2025
16837,C002467,2025-08-15 - 2026-08-31,18538,380,08/15/2025,08/31/2026
689022,C060273,2020-11-04 - 2021-07-31,2881,38011,11/04/2020,07/31/2021
689022,C060273,2021-08-01 - 2022-08-01,6403,38011,08/01/2021,08/01/2022
689022,C060273,2022-09-01 - 2023-08-31,10599,38011,09/01/2022,08/31/2023
689022,C060273,2023-09-01 - 2024-08-31,12120,38011,09/01/2023,08/31/2024
689022,C060273,2024-09-01 - 2025-08-31,15139,38011,09/01/2024,08/31/2025
11943,C009284,2020-11-04 - 2021-07-31,2906,5795,11/04/2020,07/31/2021
11943,C009284,2021-08-01 - 2022-08-01,6977,5795,08/01/2021,08/01/2022
11943,C009284,2022-08-08 - 2023-08-08,10364,5795,08/08/2022,08/08/2023
11943,C009284,2023-08-09 - 2024-09-19,12945,5795,08/09/2023,09/19/2024
11943,C009284,2024-11-22 - 2025-11-22,16917,5795,11/22/2024,11/22/2025
14399,C031572,2020-11-12 - 2021-07-31,2465,37692,11/12/2020,07/31/2021
14399,C031572,2021-08-01 - 2022-08-01,6631,37692,08/01/2021,08/01/2022
14399,C031572,2022-09-02 - 2023-08-31,10607,37692,09/02/2022,08/31/2023
14399,C031572,2024-07-18 - 2025-08-31,15535,37692,07/18/2024,08/31/2025
27341,C008923,2020-10-22 - 2021-07-31,2593,37788,10/22/2020,07/31/2021
27341,C008923,2021-11-11 - 2022-11-11,8682,37788,11/11/2021,11/11/2022
27341,C008923,2022-11-12 - 2023-08-31,11010,37788,11/12/2022,08/31/2023
27341,C008923,2023-09-20 - 2024-08-31,12957,37788,09/20/2023,08/31/2024
27341,C008923,2024-10-02 - 2025-08-20,16334,37788,10/02/2024,08/20/2025
27341,C008923,2025-08-21 - 2026-08-31,18822,37788,08/21/2025,08/31/2026
2104,C014329,2020-11-18 - 2021-07-31,3244,38284,11/18/2020,07/31/2021
2104,C014329,2021-09-02 - 2022-08-24,7644,38284,09/02/2021,08/24/2022
2104,C014329,2022-08-25 - 2023-08-13,10054,38284,08/25/2022,08/13/2023
2104,C014329,2023-08-14 - 2024-08-31,12575,38284,08/14/2023,08/31/2024
2104,C014329,2024-09-01 - 2025-08-17,15416,38284,09/01/2024,08/17/2025
2104,C014329,2025-08-18 - 2026-08-31,18643,38284,08/18/2025,08/31/2026
7235,C014876,2020-08-12 - 2021-07-31,810,36022,08/12/2020,07/31/2021
7235,C014876,2021-08-01 - 2022-08-14,6843,36022,08/01/2021,08/14/2022
7235,C014876,2022-08-15 - 2023-08-07,9652,36022,08/15/2022,08/07/2023
7235,C014876,2023-08-08 - 2024-08-08,11907,36022,08/08/2023,08/08/2024
7235,C014876,2025-02-04 - 2026-06-30,17468,36022,02/04/2025,06/30/2026
21867,C000690,2020-10-05 - 2021-07-31,2053,507,10/05/2020,07/31/2021
21867,C000690,2021-09-23 - 2022-09-16,8016,507,09/23/2021,09/16/2022
21867,C000690,2022-09-17 - 2023-08-31,9647,507,09/17/2022,08/31/2023
21867,C000690,2023-09-01 - 2024-08-31,12057,507,09/01/2023,08/31/2024
21867,C000690,2024-09-01 - 2025-08-31,14843,507,09/01/2024,08/31/2025
74631,C051986,2020-09-30 - 2021-08-01,1942,37307,09/30/2020,08/01/2021
74631,C051986,2021-08-02 - 2022-08-31,6796,37307,08/02/2021,08/31/2022
74631,C051986,2022-09-01 - 2023-08-31,9659,37307,09/01/2022,08/31/2023
74631,C051986,2023-09-12 - 2024-09-12,12888,37307,09/12/2023,09/12/2024
74631,C051986,2024-10-07 - 2025-10-07,16377,37307,10/07/2024,10/07/2025
12055,C011314,2020-10-07 - 2021-08-23,3198,38249,10/07/2020,08/23/2021
12055,C011314,2021-08-24 - 2022-08-24,7525,38249,08/24/2021,08/24/2022
12055,C011314,2022-09-12 - 2023-08-31,10723,38249,09/12/2022,08/31/2023
12055,C011314,2023-09-01 - 2024-08-31,12014,38249,09/01/2023,08/31/2024
12055,C011314,2024-10-22 - 2025-08-31,16543,38249,10/22/2024,08/31/2025
12055,C011314,2025-09-01 - 2026-08-31,17848,38249,09/01/2025,08/31/2026
141246,C052915,2020-10-01 - 2021-07-31,1969,37330,10/01/2020,07/31/2021
141246,C052915,2021-08-01 - 2022-08-01,6432,37330,08/01/2021,08/01/2022
141246,C052915,2022-08-02 - 2023-08-31,9746,37330,08/02/2022,08/31/2023
141246,C052915,2024-09-01 - 2025-08-31,14374,37330,09/01/2024,08/31/2025
20379,C037271,2020-11-06 - 2021-07-31,2980,5348,11/06/2020,07/31/2021
20379,C037271,2021-09-29 - 2022-09-29,8143,5348,09/29/2021,09/29/2022
20379,C037271,2022-09-30 - 2023-09-30,10934,5348,09/30/2022,09/30/2023
20379,C037271,2024-04-02 - 2025-04-02,14767,5348,04/02/2024,04/02/2025
1266,C000756,2020-09-16 - 2021-07-31,1612,37037,09/16/2020,07/31/2021
1266,C000756,2021-10-21 - 2022-09-06,8449,37037,10/21/2021,09/06/2022
1266,C000756,2022-09-07 - 2023-08-31,9728,37037,09/07/2022,08/31/2023
1266,C000756,2023-09-01 - 2024-08-31,12534,37037,09/01/2023,08/31/2024
1266,C000756,2024-09-01 - 2025-08-31,15449,37037,09/01/2024,08/31/2025
130780,C052584,2020-09-25 - 2021-07-31,1787,37188,09/25/2020,07/31/2021
130780,C052584,2021-09-28 - 2022-09-28,8073,37188,09/28/2021,09/28/2022
130780,C052584,2022-09-29 - 2023-08-31,10204,37188,09/29/2022,08/31/2023
130780,C052584,2023-11-08 - 2024-11-08,13740,37188,11/08/2023,11/08/2024
130780,C052584,2024-11-11 - 2025-08-31,16741,37188,11/11/2024,08/31/2025
130780,C052584,2025-09-01 - 2026-08-31,17946,37188,09/01/2025,08/31/2026
32525,C011283,2020-10-29 - 2021-07-31,2740,37907,10/29/2020,07/31/2021
32525,C011283,2021-08-01 - 2022-08-18,7029,37907,08/01/2021,08/18/2022
32525,C011283,2022-08-19 - 2023-08-28,10327,37907,08/19/2022,08/28/2023
32525,C011283,2023-08-29 - 2024-08-31,12358,37907,08/29/2023,08/31/2024
32525,C011283,2024-09-04 - 2025-08-26,15930,37907,09/04/2024,08/26/2025
32525,C011283,2025-08-27 - 2026-08-31,18548,37907,08/27/2025,08/31/2026
10889,C045767,2020-07-20 - 2021-07-31,588,31,07/20/2020,07/31/2021
10889,C045767,2022-08-26 - 2023-08-31,10520,31,08/26/2022,08/31/2023
10889,C045767,2024-05-30 - 2025-08-31,15211,31,05/30/2024,08/31/2025
1471,C005362,2020-07-01 - 2021-07-02,185,32269,07/01/2020,07/02/2021
1471,C005362,2021-07-03 - 2022-07-04,7010,32269,07/03/2021,07/04/2022
1471,C005362,2022-07-05 - 2023-08-31,10104,32269,07/05/2022,08/31/2023
1471,C005362,2024-06-13 - 2025-08-24,15322,32269,06/13/2024,08/24/2025
1471,C005362,2025-08-25 - 2026-08-31,18571,32269,08/25/2025,08/31/2026
32154,C003009,2020-11-05 - 2021-07-31,2958,38070,11/05/2020,07/31/2021
32154,C003009,2021-09-29 - 2022-07-27,8145,38070,09/29/2021,07/27/2022
32154,C003009,2022-10-06 - 2023-10-06,10976,38070,10/06/2022,10/06/2023
32154,C003009,2024-08-12 - 2025-08-31,15680,38070,08/12/2024,08/31/2025
9109,C031088,2020-11-18 - 2021-07-31,3245,38285,11/18/2020,07/31/2021
9109,C031088,2022-01-06 - 2023-01-06,8981,38285,01/06/2022,01/06/2023
9109,C031088,2023-01-07 - 2023-08-31,11450,38285,01/07/2023,08/31/2023
9109,C031088,2023-09-01 - 2024-08-31,12643,38285,09/01/2023,08/31/2024
9109,C031088,2024-09-01 - 2025-08-31,15615,38285,09/01/2024,08/31/2025
9109,C031088,2025-09-01 - 2026-08-31,18748,38285,09/01/2025,08/31/2026
358882,C056418,2020-07-16 - 2021-07-31,554,34664,07/16/2020,07/31/2021
358882,C056418,2021-08-01 - 2022-08-01,7363,34664,08/01/2021,08/01/2022
358882,C056418,2022-08-02 - 2023-08-04,10272,34664,08/02/2022,08/04/2023
358882,C056418,2023-08-05 - 2024-08-05,12505,34664,08/05/2023,08/05/2024
358882,C056418,2024-08-06 - 2025-08-06,15648,34664,08/06/2024,08/06/2025
358882,C056418,2025-08-07 - 2026-08-15,18784,34664,08/07/2025,08/15/2026
6533,C004929,2020-11-16 - 2021-07-31,3184,38238,11/16/2020,07/31/2021
6533,C004929,2021-11-16 - 2022-08-14,8735,38238,11/16/2021,08/14/2022
6533,C004929,2022-08-15 - 2023-08-20,9982,38238,08/15/2022,08/20/2023
6533,C004929,2023-08-21 - 2024-08-31,12353,38238,08/21/2023,08/31/2024
6533,C004929,2024-09-01 - 2025-08-17,15511,38238,09/01/2024,08/17/2025
6533,C004929,2025-08-18 - 2026-08-31,18604,38238,08/18/2025,08/31/2026
16900,C003972,2020-11-18 - 2021-07-31,3274,38311,11/18/2020,07/31/2021
16900,C003972,2021-08-18 - 2022-08-18,7460,38311,08/18/2021,08/18/2022
16900,C003972,2022-09-12 - 2023-08-31,10711,38311,09/12/2022,08/31/2023
16900,C003972,2023-09-29 - 2024-08-31,13211,38311,09/29/2023,08/31/2024
16900,C003972,2024-10-24 - 2025-08-31,16568,38311,10/24/2024,08/31/2025
728025,C060819,2020-11-18 - 2021-07-31,3259,38297,11/18/2020,07/31/2021
728025,C060819,2021-08-01 - 2022-08-01,7429,38297,08/01/2021,08/01/2022
728025,C060819,2022-08-24 - 2024-08-24,10492,38297,08/24/2022,08/24/2024
728025,C060819,2024-10-09 - 2025-10-09,16408,38297,10/09/2024,10/09/2025
1251,C000497,2024-04-24 - 2025-08-31,14942,46431,04/24/2024,08/31/2025
1287,C001267,2020-11-19 - 2021-07-31,3293,38327,11/19/2020,07/31/2021
1287,C001267,2021-08-01 - 2022-08-01,6801,38327,08/01/2021,08/01/2022
1287,C001267,2023-06-02 - 2024-08-31,12167,38327,06/02/2023,08/31/2024
1287,C001267,2024-09-01 - 2025-08-31,15164,38327,09/01/2024,08/31/2025
8449,C023703,2020-11-19 - 2021-06-30,1444,36907,11/19/2020,06/30/2021
8449,C023703,2021-07-01 - 2022-08-31,6720,36907,07/01/2021,08/31/2022
8449,C023703,2022-09-01 - 2023-08-22,10413,36907,09/01/2022,08/22/2023
8449,C023703,2023-08-23 - 2024-08-24,12076,36907,08/23/2023,08/24/2024
8449,C023703,2024-08-25 - 2025-08-31,15606,36907,08/25/2024,08/31/2025
731887,C060920,2020-09-30 - 2021-08-01,1942,37307,09/30/2020,08/01/2021
731887,C060920,2021-08-02 - 2022-08-31,6796,37307,08/02/2021,08/31/2022
731887,C060920,2022-09-01 - 2023-08-31,9659,37307,09/01/2022,08/31/2023
731887,C060920,2023-09-12 - 2024-09-12,12888,37307,09/12/2023,09/12/2024
731887,C060920,2024-10-07 - 2025-10-07,16377,37307,10/07/2024,10/07/2025
732308,C060937,2020-11-20 - 2021-07-31,3345,38370,11/20/2020,07/31/2021
732308,C060937,2023-02-21 - 2024-08-31,11691,38370,02/21/2023,08/31/2024
732308,C060937,2024-09-01 - 2025-08-31,11694,38370,09/01/2024,08/31/2025
17582,C014360,2020-11-23 - 2021-07-31,3414,38419,11/23/2020,07/31/2021
17582,C014360,2021-08-01 - 2022-08-09,6706,38419,08/01/2021,08/09/2022
17582,C014360,2022-08-10 - 2023-08-31,10173,38419,08/10/2022,08/31/2023
17582,C014360,2023-09-01 - 2024-08-25,12032,38419,09/01/2023,08/25/2024
17582,C014360,2024-08-26 - 2025-08-31,15831,38419,08/26/2024,08/31/2025
17582,C014360,2025-09-01 - 2026-08-31,18772,38419,09/01/2025,08/31/2026
197794,C054301,2020-11-23 - 2021-07-31,3400,38407,11/23/2020,07/31/2021
197794,C054301,2021-08-01 - 2022-08-01,7262,38407,08/01/2021,08/01/2022
197794,C054301,2022-08-02 - 2023-08-16,10432,38407,08/02/2022,08/16/2023
197794,C054301,2023-08-17 - 2024-08-31,12760,38407,08/17/2023,08/31/2024
197794,C054301,2024-09-27 - 2025-09-27,16267,38407,09/27/2024,09/27/2025
16965,C005386,2020-11-23 - 2021-07-31,3407,38414,11/23/2020,07/31/2021
16965,C005386,2021-08-01 - 2022-08-01,7100,38414,08/01/2021,08/01/2022
16965,C005386,2022-08-17 - 2023-08-17,10442,38414,08/17/2022,08/17/2023
16965,C005386,2023-08-24 - 2024-08-24,12706,38414,08/24/2023,08/24/2024
16965,C005386,2024-08-25 - 2025-08-25,15555,38414,08/25/2024,08/25/2025
737159,C061022,2020-11-24 - 2021-07-31,3420,986,11/24/2020,07/31/2021
737159,C061022,2021-10-11 - 2022-10-11,8307,986,10/11/2021,10/11/2022
737159,C061022,2022-10-12 - 2023-09-26,10879,986,10/12/2022,09/26/2023
737159,C061022,2023-09-27 - 2024-09-27,12723,986,09/27/2023,09/27/2024
737159,C061022,2024-09-28 - 2025-09-28,15751,986,09/28/2024,09/28/2025
737554,C061031,2020-11-24 - 2021-07-31,3422,38424,11/24/2020,07/31/2021
737554,C061031,2021-10-15 - 2022-10-15,8372,38424,10/15/2021,10/15/2022
737554,C061031,2022-10-31 - 2023-10-31,11182,38424,10/31/2022,10/31/2023
737554,C061031,2023-11-28 - 2024-11-28,13867,38424,11/28/2023,11/28/2024
737554,C061031,2024-12-09 - 2025-12-09,17023,38424,12/09/2024,12/09/2025
27440,C011023,2020-09-08 - 2021-07-31,1349,36831,09/08/2020,07/31/2021
27440,C011023,2021-08-01 - 2022-08-01,6479,36831,08/01/2021,08/01/2022
27440,C011023,2022-08-04 - 2023-08-31,10337,36831,08/04/2022,08/31/2023
27440,C011023,2023-09-01 - 2024-08-31,11925,36831,09/01/2023,08/31/2024
27440,C011023,2024-09-01 - 2025-08-31,15160,36831,09/01/2024,08/31/2025
6571,C005755,2020-11-30 - 2021-07-31,3512,38488,11/30/2020,07/31/2021
6571,C005755,2021-12-09 - 2022-12-09,8862,38488,12/09/2021,12/09/2022
6571,C005755,2024-08-27 - 2025-08-31,15846,38488,08/27/2024,08/31/2025
6571,C005755,2025-09-03 - 2026-08-31,18956,38488,09/03/2025,08/31/2026
21175,C044789,2020-08-11 - 2021-07-31,789,624,08/11/2020,07/31/2021
21175,C044789,2021-08-01 - 2022-08-08,6456,624,08/01/2021,08/08/2022
21175,C044789,2022-08-09 - 2023-08-10,10365,624,08/09/2022,08/10/2023
21175,C044789,2023-08-11 - 2024-08-11,12372,624,08/11/2023,08/11/2024
21175,C044789,2024-08-12 - 2025-08-31,15505,624,08/12/2024,08/31/2025
11710,C003824,2023-02-13 - 2024-02-13,11746,44153,02/13/2023,02/13/2024
11710,C003824,2024-02-14 - 2025-02-14,14237,44153,02/14/2024,02/14/2025
11710,C003824,2025-02-15 - 2025-08-31,16179,44153,02/15/2025,08/31/2025
18603,C021780,2021-01-04 - 2021-08-23,3900,38803,01/04/2021,08/23/2021
18603,C021780,2021-08-24 - 2022-08-24,7528,38803,08/24/2021,08/24/2022
18603,C021780,2023-11-02 - 2024-08-31,13692,38803,11/02/2023,08/31/2024
18603,C021780,2024-09-16 - 2025-08-11,16102,38803,09/16/2024,08/11/2025
18603,C021780,2025-08-12 - 2026-08-31,18744,38803,08/12/2025,08/31/2026
750953,C061218,2020-10-02 - 2021-08-30,2028,37376,10/02/2020,08/30/2021
750953,C061218,2021-08-31 - 2021-08-31,6762,37376,08/31/2021,08/31/2021
750953,C061218,2021-11-30 - 2022-07-19,8796,37376,11/30/2021,07/19/2022
750953,C061218,2022-07-20 - 2023-08-13,10235,37376,07/20/2022,08/13/2023
16932,C004742,2020-07-29 - 2021-07-31,675,35471,07/29/2020,07/31/2021
16932,C004742,2021-08-01 - 2022-08-31,6440,35471,08/01/2021,08/31/2022
16932,C004742,2022-09-01 - 2023-08-20,9579,35471,09/01/2022,08/20/2023
16932,C004742,2023-08-21 - 2024-08-31,11937,35471,08/21/2023,08/31/2024
16932,C004742,2024-09-01 - 2025-08-20,15003,35471,09/01/2024,08/20/2025
16932,C004742,2025-08-21 - 2026-08-31,17618,35471,08/21/2025,08/31/2026
1035168,C004137:14,2020-09-10 - 2021-07-31,1424,36892,09/10/2020,07/31/2021
1035168,C004137:14,2021-08-01 - 2022-08-01,6032,36892,08/01/2021,08/01/2022
1035168,C004137:14,2022-08-02 - 2023-08-31,9599,36892,08/02/2022,08/31/2023
1035168,C004137:14,2023-11-14 - 2024-08-31,13791,36892,11/14/2023,08/31/2024
1035168,C004137:14,2024-09-01 - 2025-08-31,14371,36892,09/01/2024,08/31/2025
17136,C009201,2020-12-02 - 2021-08-12,3552,38518,12/02/2020,08/12/2021
17136,C009201,2021-08-13 - 2022-08-13,7412,38518,08/13/2021,08/13/2022
17136,C009201,2022-08-14 - 2023-08-14,10312,38518,08/14/2022,08/14/2023
17136,C009201,2023-08-18 - 2024-08-31,12631,38518,08/18/2023,08/31/2024
17136,C009201,2024-09-01 - 2025-09-05,15948,38518,09/01/2024,09/05/2025
28929,C022622,2020-12-04 - 2021-07-31,3623,38576,12/04/2020,07/31/2021
28929,C022622,2022-02-07 - 2022-08-30,9235,38576,02/07/2022,08/30/2022
28929,C022622,2022-08-31 - 2023-08-31,9913,38576,08/31/2022,08/31/2023
28929,C022622,2023-09-01 - 2024-08-31,12673,38576,09/01/2023,08/31/2024
28929,C022622,2024-09-01 - 2025-07-30,15637,38576,09/01/2024,07/30/2025
28929,C022622,2025-07-31 - 2026-08-31,18693,38576,07/31/2025,08/31/2026
32132,C002400,2020-09-10 - 2021-07-31,1410,36883,09/10/2020,07/31/2021
32132,C002400,2021-09-29 - 2022-09-29,8140,36883,09/29/2021,09/29/2022
32132,C002400,2022-10-13 - 2023-08-31,11041,36883,10/13/2022,08/31/2023
32132,C002400,2024-06-11 - 2025-08-31,15313,36883,06/11/2024,08/31/2025
