subscription_id,district_id,start_date,end_date
11893,42188,2026-08-01,2027-07-31
11894,42188,2027-08-01,2028-07-31
11830,37966,2023-08-25,2024-08-31
11982,35294,2023-08-03,2024-08-07
18359,49182,2025-06-04,2025-06-18
18523,49322,2025-06-30,2025-07-14
18654,47913,2025-07-23,2026-08-31
12001,36896,2024-08-20,2025-08-10
12002,36896,2025-08-11,2026-08-31
11908,36874,2023-09-01,2024-08-31
11915,39733,2023-08-03,2024-08-03
11925,36831,2023-09-01,2024-08-31
11927,42992,2023-09-01,2024-08-31
12123,36727,2023-09-03,2024-08-31
11952,37106,2023-08-21,2024-08-31
11947,36965,2023-08-22,2024-08-31
11935,43317,2023-09-01,2024-08-31
11937,35471,2023-08-21,2024-08-31
12000,36896,2023-08-02,2024-08-19
11950,37587,2023-09-01,2024-08-31
11959,36689,2023-09-01,2024-08-31
11968,44300,2023-04-26,2024-08-31
11978,37535,2023-09-01,2024-08-31
11980,37383,2023-09-01,2024-08-31
11993,41168,2023-09-01,2024-08-31
11996,42972,2023-05-10,2024-05-10
12005,25360,2023-05-03,2024-08-31
12006,36829,2023-08-03,2024-08-15
12014,38249,2023-09-01,2024-08-31
11895,41399,2023-04-13,2024-08-31
12004,36814,2023-09-01,2024-08-20
11992,35744,2023-08-25,2024-08-22
15824,37354,2024-09-21,2025-09-21
12028,4247,2023-05-08,2024-05-08
12029,39006,2023-09-01,2024-08-31
12031,43558,2023-09-01,2024-08-31
18360,49183,2025-06-04,2026-06-04
15733,42047,2024-09-01,2025-08-17
15825,43449,2024-09-16,2025-08-31
12043,42982,2023-05-11,2024-05-11
18524,32134,2025-07-28,2026-08-31
18655,49394,2025-07-23,2025-08-06
12131,32836,2024-08-22,2025-08-26
12132,32836,2025-08-27,2026-08-31
12057,507,2023-09-01,2024-08-31
12040,32166,2023-05-11,2023-08-31
12125,43024,2023-05-26,2024-05-26
12126,43547,2023-09-01,2024-08-31
12136,44401,2023-05-30,2023-08-31
12141,43028,2023-05-30,2024-05-30
12145,44405,2023-05-31,2024-05-31
12146,41537,2023-09-01,2024-08-31
12148,44407,2023-05-31,2024-05-31
12149,44408,2023-05-31,2024-05-31
12212,36481,2023-09-01,2024-07-31
12055,44354,2023-05-15,2024-05-31
15696,37177,2024-09-01,2025-08-31
12179,3261,2023-06-05,2024-08-15
12164,37201,2023-06-02,2024-06-02
12165,43001,2023-06-02,2024-06-02
12167,38327,2023-06-02,2024-08-31
12170,37424,2023-08-03,2024-08-03
15846,38488,2024-08-27,2025-08-31
12083,44371,2023-05-19,2025-05-19
10104,32269,2022-07-05,2023-08-31
12187,44434,2023-06-06,2024-06-06
9876,41264,2022-07-01,2023-07-01
12191,41264,2023-07-02,2024-07-02
12153,32196,2023-08-29,2024-08-31
12219,36886,2024-08-19,2025-07-31
12213,32410,2023-08-31,2024-08-31
12197,44441,2023-06-07,2024-06-07
18361,49184,2025-06-04,2025-06-18
18525,49323,2025-07-01,2025-08-31
18656,49395,2025-07-23,2025-08-06
12203,34856,2023-07-26,2023-08-31
12207,36905,2023-06-09,2024-06-09
12220,36886,2025-08-01,2026-08-31
10007,36886,2022-08-08,2023-07-31
12228,44458,2023-06-12,2024-08-31
9036,32224,2022-07-02,2023-08-21
12229,32224,2023-08-22,2024-08-31
12232,44460,2023-06-13,2024-06-13
12234,41480,2023-09-01,2024-08-31
12236,1874,2023-09-01,2024-08-31
12237,37617,2023-06-13,2023-08-31
12245,41856,2023-06-14,2024-06-14
15697,37082,2024-09-01,2025-08-31
12252,44473,2023-06-15,2024-06-15
12255,43165,2023-07-06,2024-07-06
12258,23297,2023-09-01,2024-08-31
12259,44478,2023-06-16,2024-08-31
12281,35899,2023-09-01,2024-08-31
12288,44454,2023-06-09,2023-06-23
12289,44454,2023-06-26,2024-06-26
12290,36721,2023-06-29,2024-06-29
12291,44497,2023-06-26,2024-06-26
12293,43501,2023-09-01,2024-08-31
12300,41357,2023-07-06,2024-07-06
12308,43048,2024-01-01,2024-08-31
12052,42343,2023-08-14,2024-08-31
15307,46721,2024-06-11,2025-06-11
18362,49185,2025-06-04,2025-06-18
18363,49186,2025-06-04,2025-06-18
18526,49324,2025-07-01,2026-08-31
15847,36366,2024-09-01,2025-07-31
12322,44472,2023-06-30,2024-06-30
12324,42054,2023-07-03,2024-08-31
12325,627,2023-09-01,2024-08-31
3897,38801,2021-01-04,2021-08-05
12326,38801,2023-07-02,2099-07-04
18657,42057,2025-08-18,2026-08-31
12331,32134,2023-09-01,2024-08-31
12399,41434,2023-09-01,2024-06-30
12335,35516,2023-08-06,2024-08-06
12337,44516,2023-07-06,2024-07-06
12338,41319,2023-09-01,2024-08-31
12341,37092,2023-09-01,2024-08-31
12342,43243,2023-08-03,2024-08-03
12344,197,2023-09-01,2024-08-31
12349,43169,2023-07-10,2024-07-10
12383,36466,2023-08-08,2024-08-31
10206,41294,2022-07-15,2023-08-13
12356,336,2023-09-01,2024-08-31
12367,41294,2023-08-14,2024-08-14
12372,624,2023-08-11,2024-08-11
12371,41819,2023-09-01,2024-08-31
12374,108,2023-08-03,2024-08-03
12379,44060,2023-07-14,2024-07-14
12382,37264,2023-09-01,2024-08-31
12378,380,2023-08-16,2024-08-19
12333,36755,2023-08-17,2024-08-31
12353,38238,2023-08-21,2024-08-31
12318,42334,2023-08-18,2024-08-31
12381,43185,2023-07-12,2023-08-31
12407,36681,2023-08-23,2024-08-31
12394,43193,2023-07-18,2024-07-18
12395,43301,2023-09-01,2024-08-31
7194,36870,2022-07-31,2023-08-09
12452,36864,2023-08-09,2024-08-31
9753,37361,2022-09-01,2023-08-27
12406,37361,2023-08-28,2024-08-31
12442,36470,2023-08-17,2024-08-31
18364,49187,2025-06-04,2025-06-18
12417,36785,2023-09-01,2024-08-31
12418,41351,2023-07-07,2024-07-20
18527,49325,2025-07-01,2025-07-15
18658,5101,2025-07-24,2026-08-31
15848,45609,2024-09-01,2025-08-04
9870,41337,2022-08-24,2023-08-13
12420,38732,2023-08-23,2024-08-21
12423,41578,2023-09-01,2024-08-31
12448,44557,2024-08-16,2025-08-10
12449,44557,2025-08-11,2026-08-31
15017,58,2024-09-01,2025-08-17
12429,43264,2023-08-09,2024-08-09
12431,36808,2023-09-01,2024-08-31
12432,37518,2023-09-01,2024-08-31
12421,36807,2023-08-23,2024-08-31
12455,37087,2023-08-29,2024-08-31
12436,36952,2023-09-01,2024-09-01
12438,44553,2023-07-24,2024-08-31
10405,5101,2022-08-12,2023-07-23
11936,5101,2023-07-24,2024-08-31
12397,41192,2023-07-24,2024-09-01
12443,41363,2023-07-26,2024-07-26
12444,914,2023-08-21,2024-08-31
12445,44225,2023-07-25,2024-08-31
12446,44556,2023-07-25,2024-08-31
15827,40768,2024-08-26,2025-08-31
12450,44557,2026-09-01,2027-08-31
12451,44557,2027-09-01,2028-08-31
12453,42653,2023-07-26,2024-08-31
12457,37685,2023-07-26,2024-08-31
15292,46709,2024-06-10,2025-08-31
15313,36883,2024-06-11,2025-08-31
15698,46969,2024-08-13,2025-08-31
12447,44557,2023-07-25,2024-08-15
15734,37587,2024-09-01,2025-08-31
12422,41337,2023-08-14,2024-08-18
15856,37372,2024-09-01,2025-08-31
12462,37342,2023-09-01,2024-08-01
18365,49188,2025-06-04,2026-08-31
15293,43054,2024-06-10,2025-06-10
15735,43212,2024-09-01,2025-08-13
18528,49326,2025-07-01,2025-08-31
15322,32269,2024-06-13,2025-08-24
18659,41363,2025-09-04,2026-09-04
15699,43980,2024-08-13,2025-08-13
15328,46737,2024-06-14,2025-08-31
15396,46795,2024-06-25,2025-08-31
15864,47069,2024-08-29,2024-10-31
15477,41264,2024-07-10,2025-07-10
18366,49189,2025-06-04,2026-08-31
18529,49327,2025-07-01,2026-08-31
15397,41294,2024-08-15,2025-08-10
15096,41086,2024-09-01,2025-08-11
15294,44441,2024-06-10,2025-06-10
15077,46540,2024-05-08,2024-08-21
15063,35415,2024-09-01,2025-07-21
15032,46505,2024-05-03,2025-08-17
18660,37068,2025-08-19,2026-08-31
15858,34856,2024-09-06,2025-09-06
15866,45247,2024-09-01,2025-08-31
15028,38281,2024-09-01,2025-08-31
15045,44733,2024-09-09,2025-09-17
15061,36874,2024-09-01,2025-08-31
15062,1874,2024-09-01,2025-08-31
15071,46534,2024-05-07,2025-05-07
15080,46542,2024-05-08,2025-08-31
15088,41306,2024-05-09,2025-05-09
15089,46549,2024-05-09,2025-05-09
15095,46555,2024-05-09,2025-08-31
15099,46558,2024-05-10,2025-08-31
15112,36466,2024-09-01,2025-08-31
15116,46573,2024-05-13,2025-05-13
15323,46732,2024-06-13,2025-06-13
15340,44473,2024-06-17,2025-06-17
15371,42667,2024-06-20,2025-06-20
15380,37617,2024-06-21,2025-08-31
15467,44516,2024-07-09,2025-07-09
15100,36472,2024-08-21,2025-08-31
18367,37092,2025-09-01,2026-08-31
18530,49328,2025-07-01,2025-07-15
18661,45601,2025-08-18,2026-08-31
15468,36627,2024-08-26,2025-08-27
15023,46498,2024-05-03,2025-05-03
15078,46540,2024-08-22,2025-08-31
15046,4247,2024-05-09,2025-05-09
15117,46571,2024-05-13,2024-05-27
15311,46725,2024-06-11,2025-07-31
15312,46627,2024-06-11,2025-06-11
15317,46729,2024-06-12,2025-06-12
15330,44460,2024-06-14,2025-06-14
15341,46748,2024-06-17,2025-06-17
15372,46776,2024-06-20,2025-06-20
15391,37201,2024-06-24,2025-06-24
15459,43165,2024-07-08,2025-07-08
15478,46849,2024-07-10,2025-07-10
15937,47115,2024-09-05,2025-09-05
15947,44683,2024-09-01,2025-09-05
18368,37092,2026-09-01,2027-08-31
14210,42546,2024-02-09,2025-02-09
18531,49329,2025-07-01,2025-07-15
14310,5101,2024-09-01,2025-07-23
15318,41416,2024-09-01,2025-08-26
18662,36721,2025-07-02,2026-07-24
15026,44408,2024-06-01,2025-06-01
12032,38419,2023-09-01,2024-08-25
15047,46518,2024-05-06,2025-08-31
15065,44300,2024-09-01,2025-08-31
15118,46571,2024-05-28,2025-05-28
15331,46739,2024-06-14,2025-06-14
15342,46749,2024-06-17,2025-06-17
15460,43940,2024-07-08,2025-07-08
15469,46723,2024-07-09,2025-07-09
15479,42981,2024-09-01,2025-08-31
15868,42683,2024-09-01,2025-08-31
15938,32424,2024-09-05,2025-08-31
15948,38518,2024-09-01,2025-09-05
18369,49190,2025-06-04,2026-06-04
18532,41357,2025-07-08,2026-07-08
14211,42207,2024-02-01,2025-02-01
15461,46840,2024-07-08,2025-08-13
15319,44089,2024-06-12,2025-08-31
15480,36814,2024-08-21,2025-08-24
15831,38419,2024-08-26,2025-08-31
15048,44505,2024-08-27,2025-08-20
15853,43222,2024-09-01,2025-09-01
15084,46546,2024-05-08,2025-08-31
15119,36800,2024-05-13,2025-08-31
15470,40698,2024-08-15,2025-08-15
15869,41586,2024-08-29,2025-08-31
15298,36670,2024-09-01,2025-08-31
18370,49191,2025-06-04,2025-06-18
18533,49330,2025-07-02,2026-07-02
15085,41537,2024-09-01,2025-08-31
15356,43185,2024-09-01,2025-08-31
15481,35294,2024-08-08,2025-08-08
12021,35369,2023-08-02,2024-08-27
15870,1787,2024-08-31,2025-08-31
15940,43416,2024-09-09,2025-09-09
15950,42309,2024-09-05,2025-08-31
18371,49192,2025-06-04,2025-06-18
15871,46806,2025-03-17,2026-03-17
18534,44031,2026-01-29,2026-07-02
15854,43367,2024-09-01,2025-08-17
15376,41856,2024-06-20,2025-06-20
15472,46443,2024-07-09,2025-07-09
15482,46850,2024-07-10,2025-08-31
15855,43751,2024-08-28,2025-08-28
15941,47117,2024-09-05,2025-09-05
15951,47014,2024-09-04,2025-09-05
18372,49193,2025-06-04,2025-06-18
15473,41168,2024-09-01,2025-08-03
18535,42561,2025-08-13,2026-08-31
15377,43145,2024-06-30,2025-06-30
15704,42999,2024-08-14,2025-08-14
15873,36369,2024-09-01,2025-08-31
15483,46793,2024-07-10,2025-07-10
18373,49194,2025-06-05,2025-06-19
18536,49331,2025-07-02,2025-07-16
15474,5361,2024-09-01,2025-08-26
15378,37087,2024-09-01,2025-08-31
15484,32024,2024-07-10,2025-07-10
15835,37371,2024-09-01,2025-08-31
15874,47073,2024-08-29,2025-08-29
15902,42223,2024-09-03,2025-09-03
18374,49195,2025-06-05,2025-06-19
15903,47098,2024-09-03,2024-09-17
14217,44118,2024-02-23,2025-02-23
15706,36599,2024-08-17,2025-07-27
18537,49280,2025-07-02,2026-07-02
15836,47045,2024-08-25,2025-08-25
14405,42495,2024-01-14,2025-02-12
15475,44053,2024-07-09,2025-07-09
18375,49196,2025-06-05,2025-06-19
14218,24046,2024-01-19,2025-01-19
18538,380,2025-08-15,2026-08-31
14316,43635,2024-01-31,2025-01-31
15707,35984,2024-09-01,2025-08-31
15837,46941,2024-08-27,2025-08-27
15406,46804,2024-06-26,2025-08-31
15876,47075,2024-08-29,2025-08-29
18376,49197,2025-06-05,2026-08-31
18539,49332,2025-07-02,2025-07-16
15838,44654,2024-08-27,2025-08-27
15362,3261,2024-08-16,2025-08-19
15839,40364,2024-08-27,2025-08-27
15877,44405,2024-08-29,2025-08-29
15906,44660,2024-09-03,2025-09-03
18377,49198,2025-06-05,2025-06-19
18540,49333,2025-07-03,2025-07-17
15709,32518,2024-08-14,2025-08-17
14408,44090,2024-02-14,2025-02-14
15840,38180,2024-08-29,2025-08-29
15907,41363,2024-09-03,2025-09-03
18378,49199,2025-06-05,2025-06-19
18541,49334,2025-07-03,2025-07-17
15489,36734,2024-09-01,2025-08-12
15747,44632,2024-08-22,2025-08-22
12307,44505,2023-06-27,2024-08-26
15908,41967,2024-09-03,2025-09-03
15958,42638,2024-09-05,2025-08-31
15710,41880,2024-09-20,2025-10-01
18379,49200,2025-06-06,2025-06-20
18542,49335,2025-07-03,2025-07-17
14225,44075,2024-02-07,2025-02-07
12217,36886,2023-08-16,2024-08-18
15711,43597,2024-09-01,2025-08-13
15490,36732,2024-08-04,2025-08-25
15909,43153,2024-09-03,2025-09-03
15959,47130,2024-09-05,2025-09-05
18380,49201,2025-06-06,2025-06-20
18543,49336,2025-07-04,2025-07-18
14223,44035,2024-01-27,2025-01-27
15712,40711,2024-08-14,2025-08-14
15910,43680,2024-09-03,2025-09-03
15960,43920,2024-09-08,2025-09-08
18381,49202,2025-06-06,2025-06-20
18544,49337,2025-07-04,2025-07-18
15911,44685,2024-09-03,2025-09-03
15961,37334,2024-09-05,2025-09-05
15413,46811,2024-06-26,2025-08-31
15493,36705,2024-08-14,2025-08-31
18382,49203,2025-06-06,2025-06-20
18545,49338,2025-07-07,2026-07-07
15750,44611,2024-08-19,2025-08-19
14369,41068,2024-02-06,2025-02-06
15962,23452,2024-09-05,2025-08-31
18383,49204,2025-06-08,2025-06-22
18546,44472,2025-07-02,2026-07-07
15963,43205,2024-09-05,2025-08-24
15884,37770,2024-09-01,2025-08-27
15715,46978,2024-08-15,2025-08-31
15751,986,2024-09-28,2025-09-28
15914,47103,2024-09-03,2025-08-31
15415,44454,2024-06-27,2025-06-27
18384,49205,2025-06-09,2025-06-23
14228,44088,2024-02-14,2025-02-14
15885,43331,2024-08-30,2025-08-30
18547,35415,2025-07-22,2026-08-31
14371,36892,2024-09-01,2025-08-31
15752,45601,2024-09-01,2025-08-17
18548,37907,2025-08-27,2026-08-31
18385,49206,2025-06-09,2025-06-23
15753,24199,2024-09-01,2025-09-01
15917,42334,2024-09-01,2025-07-31
15416,38284,2024-09-01,2025-08-17
15918,33305,2024-09-03,2025-09-03
18386,49207,2025-06-09,2025-06-23
18549,36472,2025-09-01,2026-08-31
14230,44063,2024-02-03,2025-02-03
15754,37731,2024-09-01,2025-08-17
15887,47083,2024-08-30,2025-08-30
15306,46720,2024-06-11,2025-08-31
14417,45990,2024-02-13,2025-08-31
18387,49208,2025-06-09,2025-06-23
15755,36965,2024-09-01,2025-08-27
18550,41294,2025-08-11,2026-08-31
15920,39230,2024-09-03,2025-08-31
14374,37330,2024-09-01,2025-08-31
18388,49209,2025-06-09,2025-06-23
18551,49339,2025-07-07,2025-08-31
15756,32853,2024-08-26,2025-08-31
18553,40398,2025-08-11,2026-08-11
15921,41538,2024-09-03,2025-09-03
14375,37323,2024-02-06,2024-08-31
15420,44497,2024-06-28,2025-06-28
18389,49210,2025-06-09,2025-06-23
15721,37640,2024-08-16,2025-08-31
18552,49340,2025-07-07,2026-08-31
15922,41406,2024-09-03,2025-09-03
18390,45937,2025-06-10,2026-06-10
18554,42054,2025-08-25,2026-08-31
14332,45929,2024-02-01,2024-03-31
18391,49211,2025-06-10,2025-06-24
15723,35775,2024-08-15,2025-08-15
18555,41510,2025-08-22,2026-08-31
18392,41649,2025-09-01,2026-08-31
15724,42904,2024-08-15,2025-08-31
18556,41578,2025-08-25,2026-08-31
14333,36808,2024-09-01,2025-08-31
15925,43348,2024-09-04,2025-09-04
18393,49212,2025-06-10,2026-08-31
18557,49341,2025-07-07,2026-07-07
14237,44153,2024-02-14,2025-02-14
15725,42904,2025-09-01,2026-08-31
15926,41367,2024-09-04,2025-09-04
14380,45963,2024-02-07,2025-02-07
14424,45997,2024-02-14,2025-02-14
14381,37535,2024-09-01,2025-08-24
18394,49213,2025-06-10,2026-06-10
18558,49342,2025-07-07,2025-07-21
15726,42904,2026-09-01,2027-08-31
18395,37685,2025-09-01,2026-08-31
18559,49343,2025-07-07,2025-07-21
15928,44598,2024-09-04,2025-09-04
15930,37907,2024-09-04,2025-08-26
14382,44113,2024-02-22,2025-02-22
18396,37092,2027-09-01,2028-08-31
18560,49344,2025-07-08,2026-08-31
15929,47110,2024-09-04,2025-09-04
15428,44472,2024-07-01,2025-07-01
18397,37092,2028-09-01,2029-08-31
14241,44007,2024-01-24,2025-01-24
18398,37092,2029-09-01,2030-08-31
15931,43396,2024-09-04,2025-08-31
15932,36470,2024-09-04,2025-08-31
18561,49345,2025-07-08,2025-07-22
15429,46822,2024-07-01,2025-07-01
18399,37092,2030-09-01,2031-08-31
14339,45906,2024-02-01,2025-02-01
14385,39602,2024-02-09,2025-02-09
14195,37081,2024-09-01,2025-08-27
14196,44204,2024-03-28,2025-03-28
15430,36721,2024-07-01,2025-07-01
18400,49214,2025-06-10,2025-06-24
18563,46301,2025-08-22,2026-08-31
14197,45823,2024-01-16,2025-01-16
18564,42038,2025-09-01,2026-08-31
18401,41416,2025-08-27,2026-08-31
15432,46744,2024-07-01,2025-07-01
18402,49215,2025-06-10,2025-06-24
18565,44225,2025-08-26,2026-08-31
14388,41512,2024-08-27,2025-08-27
14199,41924,2024-01-16,2025-01-16
18403,41728,2025-09-01,2026-08-31
18566,37518,2025-08-25,2026-08-31
14200,43949,2024-01-04,2025-01-17
18404,49216,2025-06-10,2025-06-24
18567,49347,2025-07-09,2025-07-23
14344,42489,2024-02-02,2025-02-02
18405,49217,2025-06-10,2025-06-24
18568,1168,2025-08-26,2026-08-26
14347,45937,2024-02-02,2025-02-02
18406,49218,2025-06-11,2026-08-31
18407,49219,2025-06-11,2025-06-25
18569,37342,2025-07-09,2026-08-31
18408,49220,2025-06-11,2025-06-25
18570,41168,2025-08-04,2026-08-31
18572,36366,2025-08-01,2026-09-01
14203,44031,2024-01-26,2025-01-26
